"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_1221900","PF3D7_1221900.1","2018","Plasmodium falciparum 3D7","Pf3D7_12_v3:871,737..876,247(-)","PF3D7_1221900","10","GO:0005576","extracellular region","GO:0016787;GO:0004806","hydrolase activity;triglyceride lipase activity","GO:0016042","lipid catabolic process","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1222000","PF3D7_1222000.1","2920","Plasmodium falciparum 3D7","Pf3D7_12_v3:876,916..878,625(-)","PF3D7_1222000","10","N/A","N/A","GO:0005525;GO:0008452","GTP binding;RNA ligase activity","GO:0006396;GO:0008033","RNA processing;tRNA processing","N/A","N/A","GO:0003909;GO:0008452;GO:0030145","DNA ligase activity;RNA ligase activity;manganese ion binding","GO:0006281;GO:0042245","DNA repair;RNA repair","6.5.1.8 (3'-phosphate/5'-hydroxy nucleic acid ligase)","6.5.1.3 (RNA ligase (ATP));6.5.1.8 (3'-phosphate/5'-hydroxy nucleic acid ligase)"
"PF3D7_1222100","PF3D7_1222100.1","3131","Plasmodium falciparum 3D7","Pf3D7_12_v3:879,217..881,186(-)","PF3D7_1222100","10","GO:0016020","membrane","N/A","N/A","N/A","N/A","GO:0044310","osmiophilic body","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1222300","PF3D7_1222300.1","2117","Plasmodium falciparum 3D7","Pf3D7_12_v3:882,766..886,332(-)","PF3D7_1222300","10","N/A","N/A","GO:0005524;GO:0051082","ATP binding;unfolded protein binding","GO:0006457","protein folding","GO:0009986;GO:0005783;GO:1903561;GO:0020020;GO:0005634;GO:0048471","cell surface;endoplasmic reticulum;extracellular vesicle;food vacuole;nucleus;perinuclear region of cytoplasm","GO:0003723;GO:0051082","RNA binding;unfolded protein binding","GO:0006457;GO:0009408","protein folding;response to heat","N/A","5.99.1.3 (Transferred entry: 5.6.2.2)"
"PF3D7_1222400","PF3D7_1222400.1","342","Plasmodium falciparum 3D7","Pf3D7_12_v3:888,822..898,655(+)","PF3D7_1222400","10","GO:0005634","nucleus","GO:0003677;GO:0003700","DNA binding;DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","GO:0043565","sequence-specific DNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1222500","PF3D7_1222500.1","5056","Plasmodium falciparum 3D7","Pf3D7_12_v3:898,838..903,247(-)","PF3D7_1222500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","GO:0017178","diphthine-ammonia ligase activity","GO:0017183","peptidyl-diphthamide biosynthetic process from peptidyl-histidine","6.3.1.14 (Diphthine--ammonia ligase)","6.3.1.14 (Diphthine--ammonia ligase)"
"PF3D7_1222600","PF3D7_1222600.1","381","Plasmodium falciparum 3D7","Pf3D7_12_v3:906,714..914,983(+)","PF3D7_1222600","10","N/A","N/A","GO:0003677;GO:0003700","DNA binding;DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","GO:0005634","nucleus","GO:0001216;GO:0005515;GO:0043565","DNA-binding transcription activator activity;protein binding;sequence-specific DNA binding","GO:0009410","response to xenobiotic stimulus","N/A","N/A"
"PF3D7_1222700","PF3D7_1222700.1","5394","Plasmodium falciparum 3D7","Pf3D7_12_v3:918,280..920,560(+)","PF3D7_1222700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0019898;GO:0033644;GO:0070258","extrinsic component of membrane;host cell membrane;inner membrane pellicle complex","GO:0005515","protein binding","GO:0044409","entry into host","N/A","N/A"
"PF3D7_1222800","PF3D7_1222800.1","4933","Plasmodium falciparum 3D7","Pf3D7_12_v3:919,948..922,798(-)","PF3D7_1222800","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1222900","PF3D7_1222900.1","3204","Plasmodium falciparum 3D7","Pf3D7_12_v3:923,314..925,896(+)","PF3D7_1222900","10","GO:0005737","cytoplasm","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1223000","PF3D7_1223000.1","5901","Plasmodium falciparum 3D7","Pf3D7_12_v3:925,090..926,708(-)","PF3D7_1223000","10","GO:0005737;GO:0016020","cytoplasm;membrane","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1223100","PF3D7_1223100.1","3497","Plasmodium falciparum 3D7","Pf3D7_12_v3:927,063..930,026(-)","PF3D7_1223100","10","GO:0005952","cAMP-dependent protein kinase complex","GO:0004679;GO:0030552;GO:0004691;GO:0008603","AMP-activated protein kinase activity;cAMP binding;cAMP-dependent protein kinase activity;cAMP-dependent protein kinase regulator activity","GO:0001932","regulation of protein phosphorylation","GO:0005952;GO:1903561;GO:0005634","cAMP-dependent protein kinase complex;extracellular vesicle;nucleus","GO:0071889;GO:0003723;GO:0008603;GO:0005515","14-3-3 protein binding;RNA binding;cAMP-dependent protein kinase regulator activity;protein binding","N/A","N/A","2.7.11.11 (cAMP-dependent protein kinase)","2.7.11.11 (cAMP-dependent protein kinase);2.7.11.12 (cGMP-dependent protein kinase)"
"PF3D7_1223200","PF3D7_1223200.1","3409","Plasmodium falciparum 3D7","Pf3D7_12_v3:932,071..934,404(+)","PF3D7_1223200","10","GO:0005783;GO:0016021;GO:0005635;GO:0031965;GO:0005634","endoplasmic reticulum;integral component of membrane;nuclear envelope;nuclear membrane;nucleus","N/A","N/A","GO:0055088;GO:0006406;GO:0006998;GO:0006611","lipid homeostasis;mRNA export from nucleus;nuclear envelope organization;protein export from nucleus","GO:0005635","nuclear envelope","N/A","N/A","GO:0006998","nuclear envelope organization","N/A","N/A"
"PF3D7_1223300","PF3D7_1223300.1","1315","Plasmodium falciparum 3D7","Pf3D7_12_v3:934,432..938,673(-)","PF3D7_1223300","10","N/A","N/A","GO:0005524;GO:0003677;GO:0003916;GO:0003918","ATP binding;DNA binding;DNA topoisomerase activity;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","GO:0006259;GO:0006265","DNA metabolic process;DNA topological change","GO:0009330;GO:0020011","DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex;apicoplast","GO:0005524;GO:0003677;GO:0003918","ATP binding;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","GO:0006265","DNA topological change","5.6.2.2 (DNA topoisomerase (ATP-hydrolyzing));5.99.1.3 (Transferred entry: 5.6.2.2)","5.6.2.2 (DNA topoisomerase (ATP-hydrolyzing));5.99.1.3 (Transferred entry: 5.6.2.2)"
"PF3D7_1223400","PF3D7_1223400.1","865","Plasmodium falciparum 3D7","Pf3D7_12_v3:939,816..947,433(+)","PF3D7_1223400","10","GO:0016021","integral component of membrane","GO:0005524;GO:0140326;GO:0016787;GO:0000287;GO:0000166","ATP binding;ATPase-coupled intramembrane lipid transporter activity;hydrolase activity;magnesium ion binding;nucleotide binding","GO:0015914","phospholipid transport","GO:0005768;GO:0016021;GO:0005886;GO:0005802","endosome;integral component of membrane;plasma membrane;trans-Golgi network","GO:0005524;GO:0140326","ATP binding;ATPase-coupled intramembrane lipid transporter activity","GO:0015917;GO:0006897;GO:0045332;GO:0006890","aminophospholipid transport;endocytosis;phospholipid translocation;retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","3.6.3.1 (Transferred entry: 7.6.2.1);7.6.2.1 (P-type phospholipid transporter)","3.4.24.13 (IgA-specific metalloendopeptidase);3.6.3.1 (Transferred entry: 7.6.2.1);7.6.2.1 (P-type phospholipid transporter)"
"PF3D7_1223500","PF3D7_1223500.1","74","Plasmodium falciparum 3D7","Pf3D7_12_v3:946,864..961,465(-)","PF3D7_1223500","10","GO:0005737;GO:0016021","cytoplasm;integral component of membrane","GO:0000166;GO:0004888","nucleotide binding;transmembrane signaling receptor activity","GO:0006955;GO:0002224","immune response;toll-like receptor signaling pathway","GO:0005887","integral component of plasma membrane","GO:0038023","signaling receptor activity","N/A","N/A","N/A","N/A"
"PF3D7_1223700","PF3D7_1223700.1","4863","Plasmodium falciparum 3D7","Pf3D7_12_v3:968,562..970,710(+)","PF3D7_1223700","10","GO:0016021","integral component of membrane","GO:0005384","manganese ion transmembrane transporter activity","GO:0030026","cellular manganese ion homeostasis","GO:0005783;GO:0016020","endoplasmic reticulum;membrane","GO:0015297;GO:0015093;GO:0005381;GO:0005384","antiporter activity;ferrous iron transmembrane transporter activity;iron ion transmembrane transporter activity;manganese ion transmembrane transporter activity","GO:0006879;GO:0030026;GO:0006880;GO:0006826","cellular iron ion homeostasis;cellular manganese ion homeostasis;intracellular sequestering of iron ion;iron ion transport","N/A","N/A"
"PF3D7_1223800","PF3D7_1223800.1","4533","Plasmodium falciparum 3D7","Pf3D7_12_v3:971,186..972,341(+)","PF3D7_1223800","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","GO:0005371","tricarboxylate secondary active transmembrane transporter activity","GO:0015742;GO:0006843;GO:0006842","alpha-ketoglutarate transport;mitochondrial citrate transmembrane transport;tricarboxylic acid transport","N/A","1.1.99.1 (Choline dehydrogenase);1.2.1.8 (Betaine-aldehyde dehydrogenase)"
"PF3D7_1223900","PF3D7_1223900.1","5208","Plasmodium falciparum 3D7","Pf3D7_12_v3:972,357..973,920(-)","PF3D7_1223900","10","GO:0005840","ribosome","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0006412","translation","GO:0022625;GO:0005739;GO:1990904","cytosolic large ribosomal subunit;mitochondrion;ribonucleoprotein complex","GO:0003735","structural constituent of ribosome","GO:0042254;GO:0006412","ribosome biogenesis;translation","N/A","N/A"
"PF3D7_1224000","PF3D7_1224000.1","3776","Plasmodium falciparum 3D7","Pf3D7_12_v3:974,226..976,097(+)","PF3D7_1224000","10","N/A","N/A","GO:0003934","GTP cyclohydrolase I activity","GO:0035998;GO:0046654","7,8-dihydroneopterin 3'-triphosphate biosynthetic process;tetrahydrofolate biosynthetic process","GO:0005737;GO:0005739;GO:0005634","cytoplasm;mitochondrion;nucleus","GO:0005525;GO:0003934;GO:0008270","GTP binding;GTP cyclohydrolase I activity;zinc ion binding","GO:0009396;GO:0006730;GO:0009410;GO:0006729","folic acid-containing compound biosynthetic process;one-carbon metabolic process;response to xenobiotic stimulus;tetrahydrobiopterin biosynthetic process","3.5.4.16 (GTP cyclohydrolase I)","3.5.4.16 (GTP cyclohydrolase I)"
"PF3D7_1224100","PF3D7_1224100.1","5494","Plasmodium falciparum 3D7","Pf3D7_12_v3:975,744..979,052(-)","PF3D7_1224100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1224200","PF3D7_1224200.1","2126","Plasmodium falciparum 3D7","Pf3D7_12_v3:981,063..984,811(+)","PF3D7_1224200","10","GO:0005737","cytoplasm","N/A","N/A","GO:0015031","protein transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1224300","PF3D7_1224300.1","1970","Plasmodium falciparum 3D7","Pf3D7_12_v3:985,545..993,212(+)","PF3D7_1224300","10","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","GO:0043186;GO:0009986;GO:0005737;GO:0005829;GO:0034399;GO:0005634;GO:1990904","P granule;cell surface;cytoplasm;cytosol;nuclear periphery;nucleus;ribonucleoprotein complex","GO:0003723;GO:0003730;GO:0003729;GO:0008143;GO:0008266","RNA binding;mRNA 3'-UTR binding;mRNA binding;poly(A) binding;poly(U) RNA binding","GO:0006396","RNA processing","N/A","1.1.1.49 (Glucose-6-phosphate dehydrogenase (NADP(+)))"
"PF3D7_1224400","PF3D7_1224400.1","2795","Plasmodium falciparum 3D7","Pf3D7_12_v3:993,227..996,884(+)","PF3D7_1224400","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","GO:0034388;GO:0005634;GO:0032040","Pwp2p-containing subcomplex of 90S preribosome;nucleus;small-subunit processome","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1224500","PF3D7_1224500.1","4864","Plasmodium falciparum 3D7","Pf3D7_12_v3:997,441..1,000,427(+)","PF3D7_1224500","10","GO:0005634","nucleus","GO:0042393","histone binding","GO:0006333;GO:0016573;GO:0006334;GO:0006337","chromatin assembly or disassembly;histone acetylation;nucleosome assembly;nucleosome disassembly","GO:0005634","nucleus","GO:0003682;GO:0042393;GO:0051082","chromatin binding;histone binding;unfolded protein binding","GO:0006335;GO:0006336;GO:0031497;GO:0016458;GO:0043486","DNA replication-dependent chromatin assembly;DNA replication-independent chromatin assembly;chromatin assembly;gene silencing;histone exchange","N/A","N/A"
"PF3D7_1224600","PF3D7_1224600.1","5171","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,000,407..1,002,443(-)","PF3D7_1224600","10","GO:0005739","mitochondrion","GO:0004408;GO:0046872","holocytochrome-c synthase activity;metal ion binding","N/A","N/A","GO:0005743;GO:0005739","mitochondrial inner membrane;mitochondrion","GO:0004408","holocytochrome-c synthase activity","GO:0018063;GO:0055114","cytochrome c-heme linkage;oxidation-reduction process","4.4.1.17 (Holocytochrome-c synthase)","4.4.1.17 (Holocytochrome-c synthase)"
"PF3D7_1224700","PF3D7_1224700.1","1006","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,002,756..1,008,521(-)","PF3D7_1224700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1224800","PF3D7_1224800.1","4409","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,008,635..1,010,588(+)","PF3D7_1224800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1224900","PF3D7_1224900.1","6101","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,010,680..1,011,767(-)","PF3D7_1224900","10","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","GO:0005689;GO:0005686;GO:0005684;GO:0071013;GO:0071011","U12-type spliceosomal complex;U2 snRNP;U2-type spliceosomal complex;catalytic step 2 spliceosome;precatalytic spliceosome","N/A","N/A","GO:0000398","mRNA splicing, via spliceosome","N/A","N/A"
"PF3D7_1225000","PF3D7_1225000.1","786","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,012,310..1,017,848(-)","PF3D7_1225000","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1225200","PF3D7_1225200.1","1374","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,024,322..1,028,668(-)","PF3D7_1225200","10","N/A","N/A","GO:0003677;GO:0005515","DNA binding;protein binding","N/A","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1225300","PF3D7_1225300.1","4163","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,029,020..1,031,737(+)","PF3D7_1225300","10","GO:0032040","small-subunit processome","N/A","N/A","N/A","N/A","GO:0005730;GO:0032040","nucleolus;small-subunit processome","GO:0070181","small ribosomal subunit rRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1225400","PF3D7_1225400.1","5066","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,031,628..1,032,790(-)","PF3D7_1225400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020036","Maurer's cleft","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1225600","PF3D7_1225600.1","2213","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,034,857..1,038,418(-)","PF3D7_1225600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1225700","PF3D7_1225700.1","965","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,038,977..1,044,259(-)","PF3D7_1225700","10","GO:0070772;GO:0016021;GO:0016020","PAS complex;integral component of membrane;membrane","N/A","N/A","GO:0006661","phosphatidylinositol biosynthetic process","GO:0070772;GO:0010008;GO:0000306;GO:0005774","PAS complex;endosome membrane;extrinsic component of vacuolar membrane;vacuolar membrane","N/A","N/A","GO:0006661;GO:0033674","phosphatidylinositol biosynthetic process;positive regulation of kinase activity","N/A","2.8.1.14 (tRNA-5-taurinomethyluridine 2-sulfurtransferase)"
"PF3D7_1225800","PF3D7_1225800.1","1457","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,044,957..1,050,130(+)","PF3D7_1225800","10","N/A","N/A","GO:0008641","ubiquitin-like modifier activating enzyme activity","GO:0006464","cellular protein modification process","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0004839","ubiquitin activating enzyme activity","GO:0006974;GO:0032446;GO:0016567;GO:0006511","cellular response to DNA damage stimulus;protein modification by small protein conjugation;protein ubiquitination;ubiquitin-dependent protein catabolic process","6.2.1.45 (E1 ubiquitin-activating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","5.2.1.8 (Peptidylprolyl isomerase);6.2.1.45 (E1 ubiquitin-activating enzyme);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PF3D7_1225900","PF3D7_1225900.1","2408","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,050,169..1,053,192(-)","PF3D7_1225900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1226000","PF3D7_1226000.1","1888","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,053,194..1,056,616(-)","PF3D7_1226000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1226100","PF3D7_1226100.1","4445","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,057,390..1,059,654(+)","PF3D7_1226100","10","N/A","N/A","GO:0004035","alkaline phosphatase activity","N/A","N/A","GO:0005829","cytosol","GO:0003824;GO:0016787;GO:0000287;GO:0016791","catalytic activity;hydrolase activity;magnesium ion binding;phosphatase activity","N/A","N/A","3.1.3.1 (Alkaline phosphatase)","3.1.3.- (Phosphoric monoester hydrolases.);3.1.3.1 (Alkaline phosphatase);3.1.3.104 (5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase);3.1.3.18 (Phosphoglycolate phosphatase);3.1.3.23 (Sugar-phosphatase);3.1.3.74 (Pyridoxal phosphatase);3.8.1.- (In C-halide compounds.)"
"PF3D7_1226300","PF3D7_1226300.1","4678","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,064,286..1,066,800(+)","PF3D7_1226300","10","N/A","N/A","GO:0016787","hydrolase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.3.- (Phosphoric monoester hydrolases.);3.1.3.104 (5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase);3.1.3.18 (Phosphoglycolate phosphatase);3.1.3.23 (Sugar-phosphatase);3.1.3.74 (Pyridoxal phosphatase);3.8.1.- (In C-halide compounds.)"
"PF3D7_1226400","PF3D7_1226400.1","2028","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,067,269..1,071,520(-)","PF3D7_1226400","10","GO:0035658","Mon1-Ccz1 complex","N/A","N/A","GO:0010506","regulation of autophagy","GO:0035658;GO:0031902","Mon1-Ccz1 complex;late endosome membrane","N/A","N/A","GO:0010506","regulation of autophagy","N/A","N/A"
"PF3D7_1226500","PF3D7_1226500.1","958","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,072,459..1,076,976(+)","PF3D7_1226500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1226600","PF3D7_1226600.1","4924","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,077,568..1,079,040(-)","PF3D7_1226600","10","N/A","N/A","GO:0003677;GO:0030337","DNA binding;DNA polymerase processivity factor activity","GO:0006275","regulation of DNA replication","GO:0043626;GO:0005634","PCNA complex;nucleus","GO:0030337","DNA polymerase processivity factor activity","GO:0006272;GO:0006298;GO:0051259;GO:0019985","leading strand elongation;mismatch repair;protein complex oligomerization;translesion synthesis","N/A","2.7.7.7 (DNA-directed DNA polymerase)"
"PF3D7_1226700","PF3D7_1226700.1","2623","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,079,971..1,083,396(+)","PF3D7_1226700","10","GO:0005634","nucleus","GO:0034511;GO:0005515","U3 snoRNA binding;protein binding","GO:0006364","rRNA processing","GO:0031428;GO:0005730;GO:0032040","box C/D RNP complex;nucleolus;small-subunit processome","GO:0034511;GO:0030515","U3 snoRNA binding;snoRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1226800","PF3D7_1226800.1","3831","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,083,776..1,087,560(+)","PF3D7_1226800","10","GO:0005634","nucleus","GO:0008234;GO:0016787;GO:0004843","cysteine-type peptidase activity;hydrolase activity;thiol-dependent deubiquitinase","GO:0016579","protein deubiquitination","GO:0005634","nucleus","GO:0004843","thiol-dependent deubiquitinase","GO:0016579","protein deubiquitination","3.4.19.12 (Ubiquitinyl hydrolase 1)","3.4.19.12 (Ubiquitinyl hydrolase 1)"
"PF3D7_1226900","PF3D7_1226900.1","3228","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,088,291..1,090,085(-)","PF3D7_1226900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020011;GO:0020003","apicoplast;symbiont-containing vacuole","GO:0005515;GO:0044877","protein binding;protein-containing complex binding","N/A","N/A","N/A","N/A"
"PF3D7_1227000","PF3D7_1227000.1","5691","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,091,142..1,092,853(-)","PF3D7_1227000","10","GO:0016020","membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1227100","PF3D7_1227100.1","2311","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,092,884..1,096,419(-)","PF3D7_1227100","10","N/A","N/A","GO:0005524;GO:0003678;GO:0004386;GO:0003676","ATP binding;DNA helicase activity;helicase activity;nucleic acid binding","N/A","N/A","GO:0005634","nucleus","GO:0033679;GO:0033678;GO:0005524;GO:0016887;GO:0003723;GO:0003724;GO:0003729","3'-5' DNA/RNA helicase activity;5'-3' DNA/RNA helicase activity;ATP binding;ATP hydrolysis activity;RNA binding;RNA helicase activity;mRNA binding","GO:0016070","RNA metabolic process","3.6.4.12 (DNA helicase)","3.6.4.12 (DNA helicase)"
"PF3D7_1227200","PF3D7_1227200.1","633","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,097,031..1,105,221(+)","PF3D7_1227200","10","GO:0008076","voltage-gated potassium channel complex","GO:0005249","voltage-gated potassium channel activity","GO:0006813;GO:0034765","potassium ion transport;regulation of ion transmembrane transport","GO:0020002;GO:0016021","host cell plasma membrane;integral component of membrane","GO:0005267;GO:0005249","potassium channel activity;voltage-gated potassium channel activity","GO:0071805","potassium ion transmembrane transport","N/A","N/A"
"PF3D7_1227400","PF3D7_1227400.1","1400","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,108,744..1,112,924(-)","PF3D7_1227400","10","GO:0005634","nucleus","GO:0003723;GO:0016779;GO:0004652","RNA binding;nucleotidyltransferase activity;polynucleotide adenylyltransferase activity","GO:0043631;GO:0006397","RNA polyadenylation;mRNA processing","GO:0031499;GO:0005730","TRAMP complex;nucleolus","GO:0004652","polynucleotide adenylyltransferase activity","GO:0071044;GO:0071050","histone mRNA catabolic process;sno(s)RNA polyadenylation","N/A","N/A"
"PF3D7_1227500","PF3D7_1227500.1","427","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,113,526..1,122,666(-)","PF3D7_1227500","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0005875;GO:0019908;GO:0005634","microtubule associated complex;nuclear cyclin-dependent protein kinase holoenzyme complex;nucleus","N/A","N/A","GO:0045736;GO:0051726","negative regulation of cyclin-dependent protein serine/threonine kinase activity;regulation of cell cycle","N/A","N/A"
"PF3D7_1227600","PF3D7_1227600.1","1504","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,123,758..1,128,688(+)","PF3D7_1227600","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0031262;GO:0000776;GO:0005634","Ndc80 complex;kinetochore;nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1227700","PF3D7_1227700.1","2240","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,128,715..1,133,372(-)","PF3D7_1227700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1227800","PF3D7_1227800.1","1536","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,133,799..1,137,718(-)","PF3D7_1227800","10","GO:0016021;GO:0009536","integral component of membrane;plastid","GO:0051539;GO:0003824;GO:0004402;GO:0051536;GO:0046872;GO:0000049","4 iron, 4 sulfur cluster binding;catalytic activity;histone acetyltransferase activity;iron-sulfur cluster binding;metal ion binding;tRNA binding","N/A","N/A","GO:0005737;GO:0033588;GO:0005741;GO:0005739;GO:0005634","cytoplasm;elongator holoenzyme complex;mitochondrial outer membrane;mitochondrion;nucleus","GO:0004402","histone acetyltransferase activity","GO:0002926","tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation","2.3.1.48 (Histone acetyltransferase)","2.1.1.43 (Transferred entry: 2.1.1.354);2.3.1.48 (Histone acetyltransferase)"
"PF3D7_1227900","PF3D7_1227900.1","2945","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,138,391..1,140,356(+)","PF3D7_1227900","10","N/A","N/A","GO:0003723;GO:0009982;GO:0004730","RNA binding;pseudouridine synthase activity;pseudouridylate synthase activity","GO:0009451;GO:0001522","RNA modification;pseudouridine synthesis","N/A","N/A","N/A","N/A","GO:0009451","RNA modification","4.2.1.70 (Pseudouridylate synthase)","4.2.1.70 (Pseudouridylate synthase);5.4.99.- (Transferring other groups.)"
"PF3D7_1228000","PF3D7_1228000.1","5808","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,140,794..1,142,233(+)","PF3D7_1228000","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1228100","PF3D7_1228100.1","3457","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,141,583..1,143,194(-)","PF3D7_1228100","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
